;	V3 text file written for MicroBrightField products.
                      ( 1219.25    14.19  -589.36     1.33)  ; 20
                      ( 1219.30    15.53  -589.19     1.84)  ; 21
                      ( 1219.22    17.08  -588.93     1.55)  ; 22
                      ( 1218.75    18.94  -589.35     1.69)  ; 23
                      ( 1218.39    20.70  -589.25     1.40)  ; 24
                      ( 1217.56    22.23  -589.00     1.25)  ; 25
                      ( 1216.60    23.19  -589.05     1.47)  ; 26
                      ( 1215.28    24.94  -588.65     1.77)  ; 27
                      ( 1214.29    25.95  -588.14     1.47)  ; 28
                      ( 1212.94    26.76  -588.28     1.25)  ; 29
                      ( 1211.90    27.96  -587.97     1.25)  ; 30
                      ( 1210.75    29.66  -588.15     1.25)  ; 31
                      ( 1210.21    30.85  -588.24     1.25)  ; 32
                      ( 1209.36    32.58  -588.97     1.33)  ; 33
                      ( 1209.00    34.61  -588.49     1.33)  ; 34
                      ( 1208.88    35.95  -589.17     1.33)  ; 35
                      ( 1208.96    37.18  -589.99     1.55)  ; 36
                      ( 1209.50    38.53  -590.13     2.14)  ; 37
                      (
                        ( 1211.39    38.75  -591.05     1.03)  ; 1, R-1-2-2-2-2-2-2-2-2-2-1
                        ( 1212.65    39.94  -591.53     0.74)  ; 2
                        ( 1213.78    40.68  -591.79     0.59)  ; 3
                        ( 1214.94    41.96  -592.19     0.81)  ; 4
                        ( 1215.99    43.35  -592.51     1.03)  ; 5
                        ( 1217.90    45.10  -593.22     0.59)  ; 6
                        ( 1218.58    46.35  -593.39     0.59)  ; 7
                        ( 1219.17    47.23  -592.66     0.74)  ; 8
                        ( 1219.77    49.00  -592.38     0.44)  ; 9
                        ( 1220.47    50.71  -592.48     0.44)  ; 10
                        ( 1221.02    51.59  -592.63     0.66)  ; 11
                        ( 1221.74    52.67  -592.83     0.52)  ; 12
                        ( 1222.64    53.22  -593.20     0.52)  ; 13
                        ( 1223.43    53.85  -593.51     0.81)  ; 14
                        ( 1224.27    54.86  -593.79     0.81)  ; 15
                        ( 1224.62    55.60  -593.86     0.44)  ; 16
                        ( 1225.44    56.80  -594.10     0.29)  ; 17
                        ( 1226.15    57.33  -594.39     0.66)  ; 18
                        ( 1227.18    58.24  -594.76     0.88)  ; 19
                        ( 1227.86    59.18  -594.98     0.88)  ; 20
                        ( 1228.57    59.48  -594.75     0.59)  ; 21
                        ( 1229.25    59.71  -594.66     0.44)  ; 22
                        ( 1230.17    61.52  -594.71     0.44)  ; 23
                        ( 1230.03    62.58  -595.91     0.59)  ; 24
                        ( 1230.12    63.68  -595.86     0.81)  ; 25
                        ( 1229.96    65.01  -596.67     0.88)  ; 26
                        ( 1230.39    66.09  -596.74     0.29)  ; 27
                        ( 1230.95    66.86  -596.90     0.29)  ; 28
                        ( 1231.70    67.32  -596.67     0.29)  ; 29
                        ( 1232.52    67.52  -596.71     0.29)  ; 30
                        ( 1233.63    68.30  -596.83     0.44)  ; 31
                        ( 1234.29    68.86  -597.08     0.81)  ; 32
                        ( 1235.33    69.26  -597.55     1.03)  ; 33
                        ( 1236.12    69.55  -597.64     0.37)  ; 34
                        ( 1236.96    69.64  -597.65     0.29)  ; 35
                        ( 1237.34    69.84  -597.95     0.29)  ; 36
                        ( 1237.86    70.49  -598.45     0.29)  ; 37
                        ( 1237.81    71.40  -598.30     0.74)  ; 38
                        ( 1237.96    72.66  -598.19     1.03)  ; 39
                        ( 1237.88    73.39  -599.25     0.52)  ; 40
                        ( 1238.93    74.51  -600.02     0.29)  ; 41
                        ( 1240.25    74.46  -600.71     0.29)  ; 42
                        ( 1241.18    74.95  -601.11     0.52)  ; 43
                        ( 1241.74    75.42  -601.33     0.37)  ; 44
                        ( 1242.25    76.14  -601.47     0.29)  ; 45
                        ( 1242.38    77.79  -601.30     0.29)  ; 46
                        ( 1242.85    78.76  -602.35     1.18)  ; 47
                        ( 1243.71    79.03  -602.74     0.52)  ; 48
                        ( 1244.33    79.38  -603.28     0.37)  ; 49
                        ( 1244.91    79.53  -603.55     0.37)  ; 50
                        ( 1245.17    79.77  -604.26     0.96)  ; 51
                        ( 1245.87    80.49  -604.51     1.33)  ; 52
                        ( 1246.47    80.81  -604.78     0.59)  ; 53
                        ( 1246.88    81.35  -605.85     0.44)  ; 54
                        ( 1247.31    81.81  -605.79     0.37)  ; 55
                        ( 1247.73    82.37  -605.51     0.52)  ; 56
                        ( 1248.22    83.29  -605.64     0.44)  ; 57
                        ( 1249.05    83.63  -604.71     0.74)  ; 58
                        ( 1249.29    84.45  -604.44     1.03)  ; 59
                        ( 1249.24    85.69  -604.22     0.66)  ; 60
                        ( 1249.57    87.05  -604.20     0.29)  ; 61
                        ( 1249.74    87.38  -604.24     0.29)  ; 62
                        ( 1249.89    88.09  -603.94     0.29)  ; 63
                        ( 1250.02    88.96  -603.80     0.74)  ; 64
                        ( 1250.50    90.29  -603.85     0.29)  ; 65
                        ( 1250.60    91.49  -603.71     0.29)  ; 66
                        ( 1250.81    92.17  -603.73     0.29)  ; 67
                        ( 1251.77    93.27  -603.91     0.29)  ; 68
                        ( 1252.46    93.59  -603.74     0.29)  ; 69
                        ( 1252.95    94.16  -603.09     0.88)  ; 70
                        ( 1253.24    95.27  -603.08     0.52)  ; 71
                        ( 1253.55    96.17  -603.09     0.37)  ; 72
                        ( 1254.04    97.20  -603.19     0.22)  ; 73
                        ( 1254.46    97.79  -603.31     0.66)  ; 74
                        ( 1254.72    98.44  -603.35     0.66)  ; 75
                        ( 1255.25    99.00  -603.06     0.37)  ; 76
                        ( 1256.15    99.77  -602.66     0.22)  ; 77
                        ( 1256.98   100.38  -602.31     0.52)  ; 78
                        ( 1257.53   101.19  -602.34     0.29)  ; 79
                        ( 1258.16   102.07  -602.52     0.29)  ; 80
                        ( 1258.86   102.94  -602.55     0.44)  ; 81
                        ( 1259.36   103.95  -602.65     0.29)  ; 82
                        ( 1260.01   104.74  -602.86     0.81)  ; 83
                        ( 1260.29   105.17  -602.88     0.59)  ; 84
                         Normal
                      |
                        ( 1210.00    40.95  -591.59     1.40)  ; 1, R-1-2-2-2-2-2-2-2-2-2-2
                        ( 1210.91    42.84  -591.96     1.40)  ; 2
                        ( 1211.44    44.60  -593.13     1.18)  ; 3
                        ( 1211.82    45.69  -593.36     1.18)  ; 4
                        ( 1212.63    47.40  -593.51     1.40)  ; 5
                        ( 1212.87    48.77  -593.91     1.18)  ; 6
                        ( 1213.10    50.22  -593.81     1.03)  ; 7
                        ( 1212.82    51.49  -593.47     1.03)  ; 8
                        (
                          ( 1212.23    52.55  -592.89     0.52)  ; 1, R-1-2-2-2-2-2-2-2-2-2-2-1
                          ( 1210.87    54.31  -592.06     0.52)  ; 2
                          ( 1209.78    55.01  -591.60     0.52)  ; 3
                          ( 1209.37    56.18  -588.99     0.96)  ; 4
                          ( 1208.86    57.24  -588.22     0.96)  ; 5
                          ( 1208.74    58.22  -587.54     0.74)  ; 6
                          ( 1208.60    59.40  -586.95     0.74)  ; 7
                          (
                            ( 1208.27    60.75  -586.92     0.59)  ; 1, R-1-2-2-2-2-2-2-2-2-2-2-1-1
                            ( 1208.69    62.26  -587.25     0.59)  ; 2
                            ( 1209.25    64.02  -587.28     0.74)  ; 3
                            ( 1210.02    65.36  -587.46     0.74)  ; 4
                            ( 1210.74    66.46  -587.66     0.44)  ; 5
                            ( 1211.37    67.65  -587.81     0.66)  ; 6
                            ( 1212.07    68.17  -588.09     0.66)  ; 7
                            ( 1212.76    69.34  -588.06     0.44)  ; 8
                            ( 1213.26    70.18  -587.99     0.44)  ; 9
                            ( 1213.81    71.60  -587.79     0.88)  ; 10
                            ( 1214.20    72.82  -587.80     0.88)  ; 11
                            ( 1214.53    74.43  -587.52     0.44)  ; 12
                            ( 1214.11    75.55  -586.94     0.44)  ; 13
                            ( 1213.74    76.73  -586.30     0.74)  ; 14
                            ( 1213.53    77.43  -586.09     0.74)  ; 15
                            ( 1213.58    78.58  -585.95     0.66)  ; 16
                            ( 1213.20    79.62  -585.60     1.11)  ; 17
                            ( 1213.06    80.53  -585.39     1.11)  ; 18
                            ( 1212.83    82.26  -584.94     0.74)  ; 19
                            ( 1212.72    83.24  -584.81     0.66)  ; 20
                            ( 1212.40    84.37  -584.75     0.88)  ; 21
                            ( 1212.19    85.35  -584.63     0.88)  ; 22
                            ( 1212.48    86.45  -584.61     0.66)  ; 23
                            ( 1212.32    87.54  -584.10     0.66)  ; 24
                            ( 1212.83    88.62  -582.70     1.18)  ; 25
                            ( 1213.13    89.45  -582.52     0.81)  ; 26
                            ( 1213.36    90.75  -582.31     0.59)  ; 27
                            ( 1213.31    92.19  -582.08     0.88)  ; 28
                            ( 1213.24    93.83  -581.80     0.52)  ; 29
                            ( 1213.17    94.70  -581.63     0.88)  ; 30
                            ( 1213.16    95.99  -581.43     1.25)  ; 31
                            ( 1213.31    97.24  -581.31     0.96)  ; 32
                            ( 1213.47    99.26  -581.10     0.59)  ; 33
                            ( 1213.49   100.91  -580.86     0.59)  ; 34
                            ( 1213.49   101.59  -580.83     1.11)  ; 35
                            ( 1213.36   102.47  -580.84     1.18)  ; 36
                            ( 1213.47   103.39  -581.09     0.52)  ; 37
                            ( 1213.96   104.42  -581.19     0.52)  ; 38
                            ( 1214.13   105.16  -581.16     0.88)  ; 39
                            ( 1214.46   106.43  -581.15     1.33)  ; 40
                            (
                              ( 1215.22   108.27  -580.58     0.37)  ; 1, R-1-2-2-2-2-2-2-2-2-2-2-1-1-1
                              ( 1215.33   109.36  -580.47     0.59)  ; 2
                              ( 1215.39   110.30  -580.36     0.59)  ; 3
                              ( 1215.57   110.92  -580.29     0.37)  ; 4
                              ( 1216.07   111.95  -580.39     0.88)  ; 5
                              ( 1216.36   113.02  -580.04     0.22)  ; 6
                              ( 1216.90   113.68  -579.20     0.22)  ; 7
                              ( 1217.16   114.53  -579.20     0.52)  ; 8
                              ( 1217.39   115.11  -579.16     0.22)  ; 9
                              ( 1218.10   115.80  -579.01     0.22)  ; 10
                              ( 1218.99   116.84  -578.22     0.22)  ; 11
                              ( 1218.82   118.06  -577.49     0.74)  ; 12
                              ( 1218.96   119.18  -577.11     0.37)  ; 13
                              ( 1219.89   119.46  -576.54     0.29)  ; 14
                              ( 1220.30   119.90  -576.54     0.29)  ; 15
                              ( 1219.98   120.90  -576.16     0.44)  ; 16
                              ( 1219.72   121.94  -575.80     0.52)  ; 17
                              ( 1219.65   122.72  -575.65     0.37)  ; 18
                              ( 1219.94   123.35  -574.55     0.29)  ; 19
                              ( 1220.11   124.00  -574.34     0.29)  ; 20
                              ( 1220.05   124.87  -574.10     0.66)  ; 21
                              ( 1220.21   125.75  -573.85     0.66)  ; 22
                              ( 1220.92   126.45  -571.94     0.88)  ; 23
                              ( 1221.11   127.38  -570.74     0.59)  ; 24
                               Normal
                            |
                              ( 1214.16   107.42  -580.78     0.66)  ; 1, R-1-2-2-2-2-2-2-2-2-2-2-1-1-2
                              ( 1213.82   108.91  -580.51     0.88)  ; 2
                              ( 1212.71   110.36  -580.75     0.44)  ; 3
                              ( 1212.00   111.86  -579.89     0.66)  ; 4
                              ( 1212.51   113.08  -578.81     0.44)  ; 5
